repo,path,file,ext,code_length,comment_length,number_of_comments,total_smiley_faces,frown,smiley_1,smiley_2,smiley_3,smiley_4,smiley_5,smiley_6,smiley_7
linux,/arch/microblaze/pci/,pci-common.c,.c,28963,14336,103,0,0,0,0,0,0,0,0,0
linux,/arch/arm/mach-omap2/,omap-smp.c,.c,3351,3355,17,0,0,0,0,0,0,0,0,0
linux,/arch/m68k/math-emu/,fp_trig.c,.c,2305,470,1,0,0,0,0,0,0,0,0,0
linux,/arch/m68k/mm/,cache.c,.c,2971,411,4,0,0,0,0,0,0,0,0,0
linux,/sound/pci/lola/,lola_clock.c,.c,6685,1443,22,0,0,0,0,0,0,0,0,0
linux,/arch/arm/mach-omap2/,omap-wakeupgen.c,.c,8638,2767,27,0,0,0,0,0,0,0,0,0
linux,/arch/arm/mach-s3c24xx/,s3c244x.c,.c,3846,1083,10,0,0,0,0,0,0,0,0,0
linux,/arch/mips/mti-sead3/,sead3-ehci.c,.c,846,246,1,0,0,0,0,0,0,0,0,0
linux,/arch/arm/mach-s3c24xx/,setup-i2c.c,.c,407,343,1,0,0,0,0,0,0,0,0,0
linux,/arch/avr32/kernel/,kprobes.c,.c,4826,1315,12,0,0,0,0,0,0,0,0,0
linux,/arch/mips/lasat/,picvue_proc.c,.c,4570,84,1,0,0,0,0,0,0,0,0,0
linux,/sound/pci/lola/,lola_proc.c,.c,6363,889,3,0,0,0,0,0,0,0,0,0
linux,/arch/mips/pci/,pci-vr41xx.c,.c,7702,1305,8,0,0,0,0,0,0,0,0,0
linux,/arch/mips/pci/,pci-xlr.c,.c,6870,2506,18,0,0,0,0,0,0,0,0,0
linux,/arch/powerpc/boot/,pq2.c,.c,1838,564,5,0,0,0,0,0,0,0,0,0
linux,/arch/mips/pmcs-msp71xx/,msp_irq.c,.c,2821,1580,20,0,0,0,0,0,0,0,0,0
linux,/sound/pci/oxygen/,xonar_lib.c,.c,3124,657,2,0,0,0,0,0,0,0,0,0
linux,/arch/mips/pmcs-msp71xx/,msp_irq_cic.c,.c,3862,1221,15,0,0,0,0,0,0,0,0,0
linux,/arch/mips/pmcs-msp71xx/,msp_prom.c,.c,8359,3072,42,0,0,0,0,0,0,0,0,0
linux,/arch/avr32/mach-at32ap/,clock.c,.c,5577,827,12,0,0,0,0,0,0,0,0,0
linux,/arch/powerpc/boot/,serial.c,.c,2936,669,7,0,0,0,0,0,0,0,0,0
linux,/arch/avr32/mach-at32ap/,extint.c,.c,5572,588,8,0,0,0,0,0,0,0,0,0
linux,/arch/mips/pmcs-msp71xx/,msp_time.c,.c,1708,1068,3,0,0,0,0,0,0,0,0,0
linux,/arch/mips/pnx833x/common/,platform.c,.c,6387,1456,10,0,0,0,0,0,0,0,0,0
linux,/arch/avr32/mach-at32ap/,hsmc.c,.c,5867,596,8,0,0,0,0,0,0,0,0,0
linux,/sound/soc/codecs/,tlv320aic3x.c,.c,46795,6956,109,0,0,0,0,0,0,0,0,0
linux,/arch/powerpc/boot/,treeboot-bamboo.c,.c,673,364,1,0,0,0,0,0,0,0,0,0
linux,/arch/mips/pnx833x/stb22x/,board.c,.c,2226,1583,10,0,0,0,0,0,0,0,0,0
linux,/arch/avr32/mach-at32ap/,intc.c,.c,3428,752,6,0,0,0,0,0,0,0,0,0
linux,/arch/powerpc/boot/,treeboot-ebony.c,.c,411,429,1,0,0,0,0,0,0,0,0,0
linux,/arch/mips/ralink/,clk.c,.c,1068,329,2,0,0,0,0,0,0,0,0,0
linux,/sound/soc/codecs/,uda1380.c,.c,20791,2722,78,0,0,0,0,0,0,0,0,0
linux,/arch/powerpc/boot/,uartlite.c,.c,1410,352,4,0,0,0,0,0,0,0,0,0
linux,/arch/frv/mm/,mmu-context.c,.c,3409,1812,28,0,0,0,0,0,0,0,0,0
linux,/arch/mn10300/unit-asb2303/,smc91111.c,.c,812,416,2,0,0,0,0,0,0,0,0,0
linux,/arch/mn10300/unit-asb2303/,flash.c,.c,1849,695,9,0,0,0,0,0,0,0,0,0
linux,/arch/mn10300/unit-asb2305/,pci-asb2305.c,.c,3814,3156,12,0,0,0,0,0,0,0,0,0
linux,/sound/soc/codecs/,wm1250-ev1.c,.c,5953,364,1,0,0,0,0,0,0,0,0,0
linux,/arch/hexagon/kernel/,dma.c,.c,4079,1664,6,0,0,0,0,0,0,0,0,0
linux,/arch/hexagon/kernel/,hexagon_ksyms.c,.c,863,941,5,0,0,0,0,0,0,0,0,0
linux,/arch/hexagon/kernel/,kgdb.c,.c,5488,3133,14,0,0,0,0,0,0,0,0,0
linux,/arch/powerpc/kernel/,prom_parse.c,.c,844,26,1,0,0,0,0,0,0,0,0,0
linux,/arch/hexagon/kernel/,module.c,.c,3203,1494,10,0,0,0,0,0,0,0,0,0
linux,/arch/hexagon/kernel/,signal.c,.c,5996,1855,17,0,0,0,0,0,0,0,0,0
linux,/arch/powerpc/kernel/,sys_ppc32.c,.c,3003,753,4,0,0,0,0,0,0,0,0,0
linux,/sound/soc/codecs/,wm8711.c,.c,11824,880,23,0,0,0,0,0,0,0,0,0
linux,/arch/hexagon/kernel/,time.c,.c,4435,2184,21,0,0,0,0,0,0,0,0,0
linux,/arch/hexagon/kernel/,vdso.c,.c,1373,1144,6,0,0,0,0,0,0,0,0,0
linux,/arch/powerpc/kernel/,vdso.c,.c,17536,3948,53,0,0,0,0,0,0,0,0,0
linux,/arch/hexagon/kernel/,vm_events.c,.c,2218,972,2,0,0,0,0,0,0,0,0,0
linux,/arch/mips/ath79/,dev-gpio-buttons.c,.c,922,366,1,0,0,0,0,0,0,0,0,0
linux,/arch/powerpc/platforms/cell/,spu_fault.c,.c,1313,1029,2,0,0,0,0,0,0,0,0,0
linux,/arch/powerpc/sysdev/,mpic_pasemi_msi.c,.c,3328,1202,6,0,0,0,0,0,0,0,0,0
linux,/arch/sh/boards/mach-microdev/,setup.c,.c,5334,386,2,0,0,0,0,0,0,0,0,0
linux,/arch/mips/lasat/,sysctl.c,.c,5132,978,6,0,0,0,0,0,0,0,0,0
linux,/arch/powerpc/sysdev/qe_lib/,ucc_fast.c,.c,9594,1369,26,0,0,0,0,0,0,0,0,0
linux,/arch/mips/lib/,ashldi3.c,.c,475,0,0,0,0,0,0,0,0,0,0,0
linux,/arch/sh/boards/mach-rsk/,devices-rsk7269.c,.c,1181,294,1,0,0,0,0,0,0,0,0,0
linux,/arch/mips/lib/,ashrdi3.c,.c,470,25,1,0,0,0,0,0,0,0,0,0
linux,/arch/powerpc/sysdev/qe_lib/,usb.c,.c,1152,560,1,0,0,0,0,0,0,0,0,0
linux,/arch/sh/boards/mach-rsk/,setup.c,.c,1772,389,3,0,0,0,0,0,0,0,0,0
linux,/sound/soc/codecs/,wm8940.c,.c,20860,2063,67,0,0,0,0,0,0,0,0,0
linux,/arch/sh/boards/mach-sdk7786/,nmi.c,.c,1369,324,4,0,0,0,0,0,0,0,0,0
linux,/arch/powerpc/sysdev/,uic.c,.c,6928,1398,17,0,0,0,0,0,0,0,0,0
linux,/arch/powerpc/sysdev/xics/,xics-common.c,.c,7460,2744,39,0,0,0,0,0,0,0,0,0
linux,/arch/s390/appldata/,appldata_base.c,.c,11456,2318,35,0,0,0,0,0,0,0,0,0
linux,/sound/soc/codecs/,wm8996.c,.c,88757,4715,60,0,0,0,0,0,0,0,0,0
linux,/arch/s390/hypfs/,hypfs_diag.c,.c,15835,2466,53,0,0,0,0,0,0,0,0,0
linux,/arch/s390/kernel/,crash_dump.c,.c,13152,2351,42,0,0,0,0,0,0,0,0,0
linux,/arch/mips/lib/,uncached.c,.c,1186,903,2,0,0,0,0,0,0,0,0,0
linux,/arch/sh/kernel/,sh_ksyms_64.c,.c,1173,307,2,0,0,0,0,0,0,0,0,0
linux,/arch/sh/boards/mach-sh7763rdp/,setup.c,.c,4628,1009,24,0,0,0,0,0,0,0,0,0
linux,/arch/sh/lib/,lshrdi3.c,.c,477,0,0,0,0,0,0,0,0,0,0,0
linux,/arch/mips/loongson/common/,cmdline.c,.c,476,790,4,0,0,0,0,0,0,0,0,0
linux,/sound/soc/fsl/,efika-audio-fabric.c,.c,1783,363,1,0,0,0,0,0,0,0,0,0
linux,/arch/sh/lib64/,panic.c,.c,120,272,2,0,0,0,0,0,0,0,0,0
linux,/sound/soc/fsl/,fsl_spdif.c,.c,29509,3495,66,0,0,0,0,0,0,0,0,0
linux,/arch/sh/mm/,cache-sh5.c,.c,9584,9990,42,0,0,0,0,0,0,0,0,0
linux,/arch/mips/loongson/common/cs5536/,cs5536_isa.c,.c,6443,1804,22,0,0,0,0,0,0,0,0,0
linux,/arch/sh/drivers/dma/,dmabrg.c,.c,2943,2323,10,0,0,0,0,0,0,0,0,0
linux,/arch/sh/drivers/pci/,fixups-rts7751r2d.c,.c,1289,472,3,0,0,0,0,0,0,0,0,0
linux,/arch/sh/drivers/pci/,fixups-sdk7786.c,.c,792,956,4,0,0,0,0,0,0,0,0,0
linux,/arch/sh/drivers/pci/,ops-sh4.c,.c,1848,655,6,0,0,0,0,0,0,0,0,0
linux,/arch/sh/drivers/pci/,pci-dreamcast.c,.c,1776,687,4,0,0,0,0,0,0,0,0,0
linux,/arch/mips/loongson/common/cs5536/,cs5536_pci.c,.c,1399,880,3,0,0,0,0,0,0,0,0,0
linux,/arch/mips/loongson/common/,early_printk.c,.c,599,432,1,0,0,0,0,0,0,0,0,0
linux,/arch/sh/drivers/superhyway/,ops-sh4-202.c,.c,3445,752,2,0,0,0,0,0,0,0,0,0
linux,/arch/sh/kernel/cpu/sh2a/,clock-sh7206.c,.c,1633,369,1,0,0,0,0,0,0,0,0,0
linux,/arch/tile/kernel/,proc.c,.c,2792,717,6,0,0,0,0,0,0,0,0,0
linux,/arch/openrisc/kernel/,signal.c,.c,5742,3459,36,0,0,0,0,0,0,0,0,0
linux,/arch/openrisc/lib/,delay.c,.c,800,581,3,0,0,0,0,0,0,0,0,0
linux,/arch/openrisc/mm/,ioremap.c,.c,1772,2112,8,0,0,0,0,0,0,0,0,0
linux,/sound/synth/emux/,emux.c,.c,3357,948,6,0,0,0,0,0,0,0,0,0
linux,/arch/openrisc/mm/,tlb.c,.c,2536,2452,17,0,0,0,0,0,0,0,0,0
linux,/arch/sparc/crypto/,aes_glue.c,.c,14409,595,1,0,0,0,0,0,0,0,0,0
linux,/sound/synth/emux/,emux_seq.c,.c,6975,1893,22,0,0,0,0,0,0,0,0,0
linux,/arch/um/kernel/,physmem.c,.c,4988,471,5,0,0,0,0,0,0,0,0,0
linux,/arch/um/kernel/skas/,mmu.c,.c,3267,358,3,0,0,0,0,0,0,0,0,0
linux,/arch/powerpc/platforms/85xx/,common.c,.c,2473,376,6,0,0,0,0,0,0,0,0,0
linux,/sound/usb/6fire/,comm.c,.c,3837,642,7,0,0,0,0,0,0,0,0,0
linux,/arch/powerpc/platforms/85xx/,mpc8536_ds.c,.c,1587,422,3,0,0,0,0,0,0,0,0,0
linux,/sound/usb/6fire/,midi.c,.c,4562,604,8,0,0,0,0,0,0,0,0,0
linux,/arch/um/kernel/,umid.c,.c,594,126,2,0,0,0,0,0,0,0,0,0
linux,/arch/powerpc/platforms/85xx/,ppa8548.c,.c,1703,650,4,0,0,0,0,0,0,0,0,0
linux,/arch/um/os-Linux/,sigio.c,.c,10432,1189,14,0,0,0,0,0,0,0,0,0
linux,/arch/x86/kernel/cpu/mtrr/,amd.c,.c,1563,1550,9,0,0,0,0,0,0,0,0,0
linux,/arch/powerpc/platforms/85xx/,qemu_e500.c,.c,1292,773,2,0,0,0,0,0,0,0,0,0
linux,/arch/x86/kernel/cpu/mtrr/,centaur.c,.c,2594,397,9,0,0,0,0,0,0,0,0,0
linux,/arch/powerpc/platforms/85xx/,sbc8548.c,.c,2645,658,5,0,0,0,0,0,0,0,0,0
linux,/sound/usb/caiaq/,midi.c,.c,3736,785,2,0,0,0,0,0,0,0,0,0
linux,/arch/x86/kernel/cpu/mtrr/,main.c,.c,11781,10684,39,0,0,0,0,0,0,0,0,0
linux,/arch/powerpc/platforms/85xx/,sgy_cts1000.c,.c,3145,986,10,0,0,0,0,0,0,0,0,0
linux,/arch/x86/mm/,numa_emulation.c,.c,9121,4057,29,0,0,0,0,0,0,0,0,0
linux,/arch/x86/kernel/cpu/,perf_event_amd.c,.c,12862,5371,46,0,0,0,0,0,0,0,0,0
linux,/sound/usb/,format.c,.c,11024,3420,36,0,0,0,0,0,0,0,0,0
linux,/arch/x86/mm/,srat.c,.c,4640,739,6,0,0,0,0,0,0,0,0,0
linux,/arch/x86/kernel/cpu/,perf_event_p6.c,.c,5405,1424,42,0,0,0,0,0,0,0,0,0
linux,/sound/usb/hiface/,pcm.c,.c,13335,1773,29,0,0,0,0,0,0,0,0,0
linux,/arch/x86/kernel/cpu/,umc.c,.c,346,87,1,0,0,0,0,0,0,0,0,0
linux,/arch/x86/oprofile/,op_model_ppro.c,.c,4552,1448,12,0,0,0,0,0,0,0,0,0
linux,/sound/usb/misc/,ua101.c,.c,34942,3268,39,0,0,0,0,0,0,0,0,0
linux,/arch/powerpc/xmon/,ppc-opc.c,.c,203871,21357,240,0,0,0,0,0,0,0,0,0
linux,/arch/x86/pci/,common.c,.c,14672,1144,13,0,0,0,0,0,0,0,0,0
linux,/arch/x86/kernel/,i8259.c,.c,6728,3408,46,0,0,0,0,0,0,0,0,0
linux,/arch/x86/kernel/,io_delay.c,.c,2411,620,4,0,0,0,0,0,0,0,0,0
linux,/arch/s390/crypto/,des_s390.c,.c,15762,1011,7,0,0,0,0,0,0,0,0,0
linux,/block/,bsg-lib.c,.c,3619,2446,13,0,0,0,0,0,0,0,0,0
linux,/arch/s390/crypto/,ghash_s390.c,.c,3211,194,1,0,0,0,0,0,0,0,0,0
linux,/arch/x86/kernel/,ldt.c,.c,5137,631,9,0,0,0,0,0,0,0,0,0
linux,/arch/s390/kernel/,audit.c,.c,1686,0,0,0,0,0,0,0,0,0,0,0
linux,/arch/x86/platform/intel-mid/device_libs/,platform_gpio_keys.c,.c,1585,691,4,0,0,0,0,0,0,0,0,0
linux,/arch/x86/platform/olpc/,olpc-xo1-pm.c,.c,3629,1120,15,0,0,0,0,0,0,0,0,0
linux,/arch/x86/platform/olpc/,olpc-xo1-rtc.c,.c,1480,350,1,0,0,0,0,0,0,0,0,0
linux,/arch/x86/platform/olpc/,olpc-xo1-sci.c,.c,12704,2684,33,0,0,0,0,0,0,0,0,0
linux,/arch/s390/kernel/,ftrace.c,.c,2387,2810,11,0,0,0,0,0,0,0,0,0
linux,/drivers/acpi/acpica/,psxface.c,.c,5173,5950,29,0,0,0,0,0,0,0,0,0
linux,/arch/sh/boards/mach-sh7763rdp/,irq.c,.c,590,501,7,0,0,0,0,0,0,0,0,0
linux,/arch/sh/boards/mach-x3proto/,gpio.c,.c,2974,314,1,0,0,0,0,0,0,0,0,0
linux,/arch/um/kernel/,ksyms.c,.c,1053,102,1,0,0,0,0,0,0,0,0,0
linux,/tools/lib/lockdep/,preload.c,.c,9656,3307,18,0,1,0,0,0,0,0,0,0
linux,/drivers/ata/,ahci_da850.c,.c,2389,622,4,0,0,0,0,0,0,0,0,0
linux,/drivers/char/ipmi/,ipmi_kcs_sm.c,.c,9620,4025,31,0,0,0,0,0,0,0,0,0
linux,/tools/lib/lockdep/tests/,ABBA.c,.c,202,0,0,0,0,0,0,0,0,0,0,0
linux,/drivers/ata/,ahci_platform.c,.c,1854,665,2,0,0,0,0,0,0,0,0,0
linux,/drivers/ata/,ahci_xgene.c,.c,10404,4728,54,0,0,0,0,0,0,0,0,0
linux,/drivers/char/mwave/,3780i.c,.c,18038,3311,22,0,0,0,0,0,0,0,0,0
linux,/drivers/ata/,libata-scsi.c,.c,66533,39944,352,0,0,0,0,0,0,0,0,0
linux,/arch/um/os-Linux/,execvp.c,.c,1590,2435,18,0,0,0,0,0,0,0,0,0
linux,/drivers/char/,nvram.c,.c,14028,3328,28,0,0,0,0,0,0,0,0,0
linux,/drivers/ata/,pata_arasan_cf.c,.c,22550,3711,76,0,0,0,0,0,0,0,0,0
linux,/tools/lib/lockdep/tests/,WW.c,.c,226,0,0,0,0,0,0,0,0,0,0,0
linux,/drivers/char/,pc8736x_gpio.c,.c,7560,1303,28,0,0,0,0,0,0,0,0,0
linux,/arch/um/os-Linux/,helper.c,.c,3455,358,4,0,0,0,0,0,0,0,0,0
linux,/drivers/char/,sonypi.c,.c,37579,4155,69,0,0,0,0,0,0,0,0,0
linux,/arch/x86/kernel/cpu/mtrr/,cyrix.c,.c,4624,1113,21,0,0,0,0,0,0,0,0,0
linux,/drivers/char/,tb0219.c,.c,6516,1429,6,0,0,0,0,0,0,0,0,0
linux,/tools/perf/util/,levenshtein.c,.c,1010,1562,5,0,0,0,0,0,0,0,0,0
linux,/drivers/char/tpm/,tpm-dev.c,.c,4161,1111,9,0,0,0,0,0,0,0,0,0
linux,/drivers/block/,ataflop.c,.c,37373,15016,216,3,0,0,3,0,0,0,0,0
linux,/drivers/char/tpm/,tpm_atmel.c,.c,4334,787,8,0,0,0,0,0,0,0,0,0
linux,/arch/x86/kernel/cpu/,perf_event_amd_ibs.c,.c,17674,4139,32,4,0,0,0,0,0,4,0,0
linux,/arch/x86/kernel/cpu/,perf_event_amd_iommu.c,.c,12247,1563,21,0,0,0,0,0,0,0,0,0
linux,/arch/x86/kernel/cpu/,perf_event_intel_lbr.c,.c,13402,5066,87,0,0,0,0,0,0,0,0,0
linux,/tools/perf/util/,quote.c,.c,832,425,2,0,0,0,0,0,0,0,0,0
linux,/drivers/block/paride/,frpw.c,.c,6210,1191,7,0,0,0,0,0,0,0,0,0
linux,/tools/perf/util/scripting-engines/,trace-event-perl.c,.c,14614,1056,8,0,0,0,0,0,0,0,0,0
linux,/drivers/block/paride/,kbic.c,.c,6253,734,4,0,0,0,0,0,0,0,0,0
linux,/tools/perf/util/,sigchain.c,.c,976,0,0,0,0,0,0,0,0,0,0,0
linux,/drivers/block/paride/,pcd.c,.c,19503,5408,35,0,0,0,0,0,0,0,0,0
linux,/arch/x86/kernel/,cpuid.c,.c,4344,1184,6,0,0,0,0,0,0,0,0,0
linux,/drivers/block/,ps3disk.c,.c,13252,969,7,0,0,0,0,0,0,0,0,0
linux,/drivers/clocksource/,timer-sun5i.c,.c,4511,600,3,0,0,0,0,0,0,0,0,0
linux,/tools/perf/util/,srcline.c,.c,5107,170,4,0,0,0,0,0,0,0,0,0
linux,/drivers/block/,rbd.c,.c,108673,30684,268,2,0,0,0,0,0,2,0,0
linux,/arch/x86/kernel/,crash_dump_32.c,.c,1281,1241,3,0,0,0,0,0,0,0,0,0
linux,/drivers/block/,virtio_blk.c,.c,18700,2307,44,0,0,0,0,0,0,0,0,0
linux,/tools/perf/util/,symbol-minimal.c,.c,6386,111,3,0,0,0,0,0,0,0,0,0
linux,/drivers/cpufreq/,at32ap-cpufreq.c,.c,2565,580,3,0,0,0,0,0,0,0,0,0
linux,/arch/x86/kernel/,doublefault.c,.c,1916,73,3,0,0,0,0,0,0,0,0,0
linux,/arch/x86/kernel/,dumpstack_64.c,.c,6346,1824,17,0,0,0,0,0,0,0,0,0
linux,/tools/perf/util/,values.c,.c,6653,34,5,0,0,0,0,0,0,0,0,0
linux,/arch/x86/kernel/,hpet.c,.c,23840,5338,41,0,0,0,0,0,0,0,0,0
linux,/arch/x86/kernel/,i386_ksyms_32.c,.c,799,230,3,0,0,0,0,0,0,0,0,0
linux,/drivers/bluetooth/,btmrvl_debugfs.c,.c,5300,626,1,0,0,0,0,0,0,0,0,0
linux,/arch/x86/kernel/,machine_kexec_64.c,.c,5271,1569,12,0,0,0,0,0,0,0,0,0
linux,/drivers/clk/hisilicon/,clkgate-separated.c,.c,2628,1036,4,0,0,0,0,0,0,0,0,0
linux,/arch/x86/pci/,legacy.c,.c,1198,285,3,0,0,0,0,0,0,0,0,0
linux,/drivers/cpufreq/,ppc_cbe_cpufreq.c,.c,2824,1240,10,0,0,0,0,0,0,0,0,0
linux,/drivers/gpio/,gpio-ge.c,.c,4387,927,13,0,0,0,0,0,0,0,0,0
linux,/tools/power/cpupower/utils/,cpuidle-info.c,.c,4384,275,3,0,0,0,0,0,0,0,0,0
linux,/drivers/gpu/drm/gma500/,psb_intel_display.c,.c,13728,2929,33,0,0,0,0,0,0,0,0,0
linux,/drivers/gpio/,gpio-max7300.c,.c,1724,283,1,0,0,0,0,0,0,0,0,0
linux,/drivers/gpio/,gpio-max7301.c,.c,1922,783,6,0,0,0,0,0,0,0,0,0
linux,/drivers/gpio/,gpio-max730x.c,.c,4238,1827,12,0,0,0,0,0,0,0,0,0
linux,/drivers/gpu/drm/nouveau/core/engine/fifo/,nv84.c,.c,12394,1761,7,0,0,0,0,0,0,0,0,0
linux,/drivers/acpi/,processor_throttling.c,.c,24767,6941,55,0,0,0,0,0,0,0,0,0
linux,/drivers/gpio/,gpio-max732x.c,.c,14717,2332,23,0,0,0,0,0,0,0,0,0
linux,/drivers/gpio/,gpio-omap.c,.c,36438,7137,53,0,0,0,0,0,0,0,0,0
linux,/drivers/ata/,ahci_st.c,.c,5515,353,1,0,0,0,0,0,0,0,0,0
linux,/drivers/gpio/,gpio-pxa.c,.c,16319,1980,13,1,0,0,1,0,0,0,0,0
linux,/drivers/gpu/drm/i2c/,ch7006_mode.c,.c,14404,1441,6,0,0,0,0,0,0,0,0,0
linux,/drivers/gpu/drm/i915/,dvo_ch7xxx.c,.c,6883,1449,7,0,0,0,0,0,0,0,0,0
linux,/drivers/ata/,libata-transport.c,.c,16626,3286,20,0,0,0,0,0,0,0,0,0
linux,/drivers/gpu/drm/i915/,dvo_ivch.c,.c,7151,2942,37,0,0,0,0,0,0,0,0,0
linux,/drivers/gpu/drm/nouveau/core/engine/perfmon/,nvc0.c,.c,3545,1698,7,0,0,0,0,0,0,0,0,0
linux,/drivers/ata/,pata_amd.c,.c,13372,3722,43,0,0,0,0,0,0,0,0,0
linux,/drivers/gpu/drm/i915/,i915_debugfs.c,.c,84444,3856,32,0,0,0,0,0,0,0,0,0
linux,/drivers/gpu/drm/nouveau/core/engine/ppp/,nv98.c,.c,1710,1712,4,0,0,0,0,0,0,0,0,0
linux,/arch/arm/mach-footbridge/,dc21285-timer.c,.c,3039,195,3,0,0,0,0,0,0,0,0,0
linux,/drivers/ata/,pata_at32.c,.c,7382,2832,40,0,0,0,0,0,0,0,0,0
linux,/drivers/ata/,pata_efar.c,.c,5609,2421,31,0,0,0,0,0,0,0,0,0
linux,/drivers/gpu/drm/i915/,intel_bios.c,.c,23435,4112,48,0,0,0,0,0,0,0,0,0
linux,/drivers/gpu/drm/nouveau/core/subdev/bios/,gpio.c,.c,3043,1212,3,0,0,0,0,0,0,0,0,0
linux,/drivers/gpu/drm/nouveau/core/subdev/bios/,init.c,.c,44881,4989,79,0,0,0,0,0,0,0,0,0
linux,/drivers/block/,cpqarray.c,.c,38158,9501,109,0,0,0,0,0,0,0,0,0
linux,/drivers/gpu/drm/nouveau/,nvc0_fence.c,.c,1614,1139,1,0,0,0,0,0,0,0,0,0
linux,/arch/arm/mach-footbridge/,isa.c,.c,1805,307,2,0,0,0,0,0,0,0,0,0
linux,/drivers/gpu/drm/mga/,mga_warp.c,.c,3356,1455,3,0,0,0,0,0,0,0,0,0
linux,/drivers/block/,null_blk.c,.c,13490,548,6,0,0,0,0,0,0,0,0,0
linux,/drivers/gpu/drm/omapdrm/,omap_encoder.c,.c,3271,1590,6,0,0,0,0,0,0,0,0,0
linux,/drivers/block/paride/,fit2.c,.c,2388,858,2,0,0,0,0,0,0,0,0,0
linux,/drivers/block/paride/,fit3.c,.c,3663,813,2,0,0,0,0,0,0,0,0,0
linux,/drivers/gpu/drm/msm/hdmi/,hdmi_phy_8x74.c,.c,3041,932,15,0,0,0,0,0,0,0,0,0
linux,/drivers/block/paride/,on20.c,.c,2705,379,3,0,0,0,0,0,0,0,0,0
linux,/drivers/block/paride/,on26.c,.c,6804,708,5,0,0,0,0,0,0,0,0,0
linux,/drivers/block/paride/,pd.c,.c,18414,5639,39,0,0,0,0,0,0,0,0,0
linux,/drivers/block/,pktcdvd.c,.c,63414,11653,134,0,0,0,0,0,0,0,0,0
linux,/drivers/gpu/drm/nouveau/core/subdev/fb/,nv49.c,.c,522,1191,1,0,0,0,0,0,0,0,0,0
linux,/drivers/clk/hisilicon/,clk-hi3620.c,.c,15894,1017,5,0,0,0,0,0,0,0,0,0
linux,/drivers/crypto/ccp/,ccp-pci.c,.c,6846,608,8,0,0,0,0,0,0,0,0,0
linux,/drivers/crypto/nx/,nx-aes-ecb.c,.c,3574,825,1,0,0,0,0,0,0,0,0,0
linux,/drivers/hid/,hid-roccat.c,.c,8364,2426,20,0,0,0,0,0,0,0,0,0
linux,/drivers/i2c/busses/,i2c-ali1535.c,.c,10616,5520,75,0,0,0,0,0,0,0,0,0
linux,/drivers/hid/,hid-sjoy.c,.c,3913,1051,4,0,0,0,0,0,0,0,0,0
linux,/arch/arm/mach-gemini/,mm.c,.c,2012,447,2,0,0,0,0,0,0,0,0,0
linux,/drivers/i2c/busses/,i2c-exynos5.c,.c,16375,3801,42,0,0,0,0,0,0,0,0,0
linux,/drivers/hid/,hid-zydacron.c,.c,3698,507,7,0,0,0,0,0,0,0,0,0
linux,/drivers/hid/,hidraw.c,.c,12428,1787,10,0,0,0,0,0,0,0,0,0
linux,/drivers/gpio/,gpio-iop.c,.c,2587,419,2,0,0,0,0,0,0,0,0,0
linux,/drivers/i2c/busses/,i2c-isch.c,.c,6861,2261,19,0,0,0,0,0,0,0,0,0
linux,/drivers/hid/usbhid/,hiddev.c,.c,20480,2150,20,0,0,0,0,0,0,0,0,0
linux,/drivers/hid/usbhid/,usbmouse.c,.c,5427,1113,9,0,0,0,0,0,0,0,0,0
linux,/drivers/gpio/,gpio-ks8695.c,.c,5617,1825,28,0,0,0,0,0,0,0,0,0
linux,/drivers/hsi/clients/,hsi_char.c,.c,17474,2293,11,0,0,0,0,0,0,0,0,0
linux,/drivers/gpio/,gpio-lp3943.c,.c,5180,702,4,0,0,0,0,0,0,0,0,0
linux,/arch/arm/mach-highbank/,pm.c,.c,787,626,1,0,0,0,0,0,0,0,0,0
linux,/drivers/iio/adc/,ad7266.c,.c,12783,491,8,0,0,0,0,0,0,0,0,0
linux,/arch/arm/mach-hisi/,hisilicon.c,.c,1552,709,3,0,0,0,0,0,0,0,0,0
linux,/drivers/hsi/,hsi.c,.c,8093,4609,16,0,0,0,0,0,0,0,0,0
linux,/drivers/gpio/,gpio-mc33880.c,.c,2956,1281,8,0,0,0,0,0,0,0,0,0
linux,/drivers/gpio/,gpio-mm-lantiq.c,.c,2609,1498,11,0,0,0,0,0,0,0,0,0
linux,/drivers/hwmon/,ad7414.c,.c,5856,1080,10,0,0,0,0,0,0,0,0,0
linux,/drivers/hwmon/,adcxx.c,.c,5698,871,7,0,0,0,0,0,0,0,0,0
linux,/arch/arm/mach-imx/,avic.c,.c,4200,1612,27,0,0,0,0,0,0,0,0,0
linux,/drivers/iio/common/st_sensors/,st_sensors_trigger.c,.c,1799,178,1,0,0,0,0,0,0,0,0,0
linux,/drivers/i2c/busses/,i2c-rcar.c,.c,12424,4452,78,0,0,0,0,0,0,0,0,0
linux,/drivers/gpio/,gpio-sch.c,.c,6065,1018,3,0,0,0,0,0,0,0,0,0
linux,/drivers/i2c/busses/,i2c-sh_mobile.c,.c,13824,9160,121,0,0,0,0,0,0,0,0,0
linux,/drivers/gpu/drm/i810/,i810_dma.c,.c,29781,3393,29,0,0,0,0,0,0,0,0,0
linux,/drivers/i2c/busses/,i2c-sis5595.c,.c,8996,2740,27,0,0,0,0,0,0,0,0,0
linux,/drivers/gpu/drm/i915/,i915_drv.c,.c,25728,5421,39,0,0,0,0,0,0,0,0,0
